167,217
168,218
174,218
175,217
176,217
179,214
179,213
180,212
180,211
181,210
181,197
180,196
180,195
175,190
173,190
172,189
169,189
168,190
166,190
165,191
164,191
162,193
162,194
160,196
160,197
159,198
159,207
160,208
160,211
161,212
161,213
165,217
